date,actHumidityOutdoor,actTempOutdoor,rainHourly,relativePressure,solarRadiation,uvRadiation,uvRadiationIndex,windDirection,windSpeed
2016.04.08 06:24:00,95.0,5.5,0.0,1006.2,0.0,3.0,0.0,95.0,3.2
2016.04.08 06:25:00,95.0,5.5,0.0,1006.2,0.0,3.0,0.0,95.0,3.2
2016.04.08 06:26:00,95.0,5.5,0.0,1006.2,0.0,3.0,0.0,95.0,3.2
2016.04.08 06:27:00,95.0,5.5,0.0,1006.3,0.0,4.0,0.0,95.0,0.4
2016.04.08 06:28:00,95.0,5.5,0.0,1006.2,0.0,5.0,0.0,95.0,0.0
2016.04.08 06:29:00,95.0,5.5,0.0,1006.2,0.0,5.0,0.0,95.0,0.0
2016.04.08 06:30:00,96.0,5.5,0.0,1006.3,0.0,5.0,0.0,96.0,0.4
2016.04.08 06:31:00,96.0,5.5,0.0,1006.3,0.0,5.0,0.0,96.0,0.7
2016.04.08 06:32:00,96.0,5.5,0.0,1006.4,0.0,6.0,0.0,96.0,0.4
2016.04.08 06:33:00,96.0,5.5,0.0,1006.4,0.0,6.0,0.0,96.0,0.4
2016.04.08 06:34:00,96.0,5.5,0.0,1006.3,0.0,7.0,0.0,96.0,0.7
2016.04.08 06:35:00,96.0,5.5,0.0,1006.2,0.03,7.0,0.0,96.0,2.2
2016.04.08 06:36:00,96.0,5.4,0.0,1006.1,0.15,7.0,0.0,96.0,1.8
2016.04.08 06:37:00,96.0,5.4,0.0,1006.1,0.15,7.0,0.0,96.0,1.8
2016.04.08 06:38:00,96.0,5.4,0.0,1006.3,0.38,8.0,0.0,96.0,0.0
2016.04.08 06:39:00,96.0,5.4,0.0,1006.3,0.56,9.0,0.0,96.0,0.4
2016.04.08 06:40:00,96.0,5.4,0.0,1006.3,0.74,9.0,0.0,96.0,3.2
2016.04.08 06:41:00,96.0,5.4,0.0,1006.3,0.74,9.0,0.0,96.0,3.2
2016.04.08 06:42:00,96.0,5.4,0.0,1006.4,1.18,10.0,0.0,96.0,1.4
2016.04.08 06:43:00,96.0,5.4,0.0,1006.4,1.18,10.0,0.0,96.0,1.4
2016.04.08 06:44:00,96.0,5.4,0.0,1006.3,1.75,12.0,0.0,96.0,0.4
2016.04.08 06:45:00,96.0,5.4,0.0,1006.3,1.75,12.0,0.0,96.0,0.4
2016.04.08 06:46:00,96.0,5.4,0.0,1006.3,1.95,13.0,0.0,96.0,0.4
2016.04.08 06:47:00,96.0,5.4,0.0,1006.3,1.95,13.0,0.0,96.0,0.4
2016.04.08 06:48:00,96.0,5.4,0.0,1006.3,1.95,13.0,0.0,96.0,0.4
2016.04.08 06:49:00,95.0,5.4,0.0,1006.3,3.55,18.0,0.0,95.0,0.0
2016.04.08 06:50:00,95.0,5.4,0.0,1006.3,4.05,20.0,0.0,95.0,0.0
2016.04.08 06:51:01,95.0,5.3,0.0,1006.2,4.56,21.0,0.0,95.0,0.0
