date,actHumidityOutdoor,actTempOutdoor,rainHourly,relativePressure,solarRadiation,uvRadiation,uvRadiationIndex,windDirection,windSpeed
2017.01.01 00:17:33,75.58,-6.78,0.0,1021.58,0.0,2.0,0.0,202.25,0.0
2017.01.01 01:17:33,72.33,-7.7,0.0,1020.81,0.0,2.0,0.0,262.5,0.0
2017.01.01 02:17:33,74.17,-7.2,0.0,1020.04,0.0,2.0,0.0,302.08,0.0
2017.01.01 03:17:33,71.92,-7.73,0.0,1019.56,0.0,2.0,0.0,266.83,0.0
2017.01.01 04:17:33,72.08,-8.13,0.0,1018.86,0.0,2.0,0.0,220.75,0.0
2017.01.01 05:17:33,71.92,-8.14,0.0,1018.15,0.0,2.0,0.0,276.58,0.0
2017.01.01 06:17:33,71.92,-8.18,0.0,1017.83,0.0,2.0,0.0,298.67,0.0
2017.01.01 07:17:33,71.92,-8.49,0.0,1017.53,0.0,2.0,0.0,329.58,0.0
2017.01.01 08:17:33,71.42,-8.87,0.0,1017.08,2.81,11.17,0.0,319.08,0.0
2017.01.01 09:17:33,74.5,-7.68,0.0,1016.96,29.66,108.83,0.58,265.08,0.0
2017.01.01 10:17:34,73.33,-2.06,0.0,1016.7,60.92,358.08,1.0,132.83,0.0
2017.01.01 11:17:34,63.75,1.39,0.0,1016.22,86.43,531.5,1.42,228.08,0.0
