date,count1
2016.10.03 22:17:21,0.0
2016.10.04 13:50:20,0.0
2016.10.04 14:05:20,0.0
2016.10.04 14:20:20,0.0
2016.10.04 14:35:20,0.0
2016.10.04 14:50:20,0.0
2016.10.04 15:05:20,0.0
2016.10.04 15:17:32,0.0
2016.10.04 18:17:19,0.0
2016.10.04 18:32:19,0.0
2016.10.04 18:47:19,0.0
2016.10.04 19:02:19,0.0
2016.10.04 19:17:19,0.0
2016.10.04 19:32:19,0.0
2016.10.04 19:47:19,0.0
2016.10.04 20:02:20,0.0
2016.10.04 20:17:20,0.0
