date,actTempBurner,actTempFlowFloor,actTempFlowRadiator,actTempHotwater,floorHeatingMixerActPosition,floorHeatingSetFlowTemp,radiatorHeatingMixerActPosition,radiatorHeatingSetFlowTemp
2017.01.26 05:10:56,36.0,22.2,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:11:06,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:11:16,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:11:26,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:11:36,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:11:46,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:11:56,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:12:06,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:12:16,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:12:26,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:12:36,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:12:46,36.0,22.1,17.9,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:12:57,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:13:07,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:13:17,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:13:27,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:13:37,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:13:47,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:13:57,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:14:07,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:14:17,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:14:27,36.0,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:14:37,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:14:47,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:14:58,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:15:08,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:15:18,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:15:28,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:15:38,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:15:48,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:15:58,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:16:08,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:16:18,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:16:28,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:16:38,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:16:48,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:16:59,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:17:09,35.9,22.1,17.9,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:17:19,35.9,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:17:29,35.9,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:17:39,35.9,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:17:49,35.9,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:17:59,35.9,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:18:09,35.9,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:18:19,35.9,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:18:29,35.9,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:18:39,35.9,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:18:49,35.9,22.1,18.0,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:18:59,35.8,22.1,18.2,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:19:09,35.8,22.1,18.2,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:19:20,35.8,22.1,18.2,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:19:30,35.8,22.1,18.0,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:19:40,35.8,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:19:50,35.8,22.1,17.8,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:20:00,35.8,22.1,17.8,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:20:10,35.8,22.1,17.8,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:20:20,35.8,22.1,17.8,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:20:30,35.8,22.1,17.8,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:20:40,35.8,22.1,17.8,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:20:50,35.8,22.1,17.8,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:21:00,35.8,22.1,17.8,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:21:10,35.8,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:21:21,35.8,22.1,17.9,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:21:31,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:21:41,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:21:51,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:22:01,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:22:11,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:22:21,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:22:31,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:22:41,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:22:51,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:23:01,35.8,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:23:11,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:23:21,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:23:32,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:23:42,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:23:52,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:24:02,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:24:12,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:24:22,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:24:32,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:24:42,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:24:52,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:25:02,35.7,22.1,17.9,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:25:12,35.7,22.1,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:25:22,35.7,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:25:32,35.7,22.1,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:25:43,35.7,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:25:53,35.7,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:26:03,35.7,22.1,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:26:13,35.7,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:26:23,35.7,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:26:33,35.7,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:26:43,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:26:53,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:27:03,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:27:13,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:27:23,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:27:33,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:27:43,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:27:54,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:28:04,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:28:14,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:28:24,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:28:34,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:28:44,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:28:54,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:29:04,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:29:14,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:29:24,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:29:35,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:29:45,35.6,22.0,17.9,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:29:55,35.6,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:30:05,35.6,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:30:15,35.6,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:30:25,35.6,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:30:35,35.6,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:30:45,35.6,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:30:55,35.6,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:31:05,35.5,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:31:15,35.5,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:31:25,35.5,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:31:35,35.5,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:31:45,35.5,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:31:56,35.5,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:32:06,35.5,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:32:16,35.6,22.0,17.9,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:32:26,35.6,22.0,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:32:36,35.7,22.0,18.3,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:32:46,35.9,22.0,18.2,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:32:56,36.2,22.0,18.2,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:33:06,36.5,22.0,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:33:16,37.0,22.0,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:33:26,37.5,22.0,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:33:36,38.0,22.0,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:33:46,38.6,22.0,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:33:57,39.3,22.0,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:34:07,39.9,22.0,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:34:17,40.6,22.0,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:34:27,41.3,22.0,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:34:37,42.2,22.0,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:34:47,43.1,22.0,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:34:57,44.0,22.0,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:35:07,44.9,22.0,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:35:17,45.6,22.1,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:35:27,46.0,22.1,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:35:37,46.4,22.1,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:35:47,46.8,22.1,18.1,35.4,2.1,0.0,2.1,0.0
2017.01.26 05:35:57,47.1,22.1,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:36:08,47.4,22.1,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:36:18,47.7,22.1,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:36:28,48.0,22.1,18.1,35.5,2.1,0.0,2.1,0.0
2017.01.26 05:36:38,48.3,22.1,18.1,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:36:48,48.5,22.2,18.1,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:36:58,48.8,22.1,18.2,35.6,2.1,0.0,2.1,0.0
2017.01.26 05:37:08,49.1,22.1,18.1,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:37:18,49.4,22.1,18.2,35.7,2.1,0.0,2.1,0.0
2017.01.26 05:37:28,49.8,22.2,18.2,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:37:38,50.1,22.1,18.2,35.8,2.1,0.0,2.1,0.0
2017.01.26 05:37:48,50.4,22.1,18.1,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:37:58,50.7,22.1,18.2,35.9,2.1,0.0,2.1,0.0
2017.01.26 05:38:09,51.1,22.2,18.2,36.0,2.1,0.0,2.1,0.0
2017.01.26 05:38:19,51.5,22.2,18.2,36.1,2.1,0.0,2.1,0.0
2017.01.26 05:38:29,51.8,22.2,18.2,36.1,2.1,0.0,2.1,0.0
2017.01.26 05:38:39,52.2,22.2,18.2,36.2,2.1,0.0,2.1,0.0
2017.01.26 05:38:49,52.5,22.1,18.2,36.3,2.1,0.0,2.1,0.0
2017.01.26 05:38:59,52.8,22.1,18.2,36.3,2.1,0.0,2.1,0.0
2017.01.26 05:39:09,53.1,22.2,18.2,36.4,2.1,0.0,2.1,0.0
2017.01.26 05:39:19,53.4,22.1,18.2,36.5,2.1,0.0,2.1,0.0
2017.01.26 05:39:29,53.8,22.1,18.2,36.6,2.1,0.0,2.1,0.0
2017.01.26 05:39:39,54.1,22.1,18.2,36.7,2.1,0.0,2.1,0.0
2017.01.26 05:39:49,54.4,22.1,18.2,36.8,2.1,0.0,2.1,0.0
2017.01.26 05:39:59,54.7,22.2,18.2,36.9,2.1,0.0,2.1,0.0
2017.01.26 05:40:09,55.0,22.1,18.2,36.9,2.1,0.0,2.1,0.0
2017.01.26 05:40:20,55.3,22.2,18.2,37.0,2.1,0.0,2.1,0.0
2017.01.26 05:40:30,55.6,22.2,18.2,37.1,2.1,0.0,2.1,0.0
2017.01.26 05:40:40,56.0,22.2,18.2,37.2,2.1,0.0,2.1,0.0
2017.01.26 05:40:50,56.3,22.2,18.2,37.3,2.1,0.0,2.1,0.0
2017.01.26 05:41:00,56.6,22.2,18.2,37.4,2.1,0.0,2.1,0.0
2017.01.26 05:41:10,56.9,22.2,18.2,37.5,2.1,0.0,2.1,0.0
2017.01.26 05:41:20,57.2,22.2,18.2,37.7,2.1,0.0,2.1,0.0
2017.01.26 05:41:30,57.5,22.2,18.2,37.8,2.1,0.0,2.1,0.0
2017.01.26 05:41:40,57.7,22.2,18.2,37.9,2.1,0.0,2.1,0.0
2017.01.26 05:41:50,58.0,22.2,18.2,38.0,2.1,0.0,2.1,0.0
2017.01.26 05:42:00,58.3,22.2,18.2,38.1,2.1,0.0,2.1,0.0
2017.01.26 05:42:10,58.5,22.2,18.3,38.2,2.1,0.0,2.1,0.0
2017.01.26 05:42:21,58.8,22.2,18.2,38.3,2.1,0.0,2.1,0.0
2017.01.26 05:42:31,59.1,22.2,18.3,38.5,2.1,0.0,2.1,0.0
2017.01.26 05:42:41,59.3,22.2,18.2,38.6,2.1,0.0,2.1,0.0
2017.01.26 05:42:51,59.6,22.2,18.3,38.7,2.1,0.0,2.1,0.0
2017.01.26 05:43:01,59.8,22.2,18.3,38.8,2.1,0.0,2.1,0.0
2017.01.26 05:43:11,60.0,22.2,18.3,39.0,2.1,0.0,2.1,0.0
2017.01.26 05:43:21,60.3,22.2,18.3,39.1,2.1,0.0,2.1,0.0
2017.01.26 05:43:31,60.6,22.2,18.3,39.2,2.1,0.0,2.1,0.0
2017.01.26 05:43:41,60.8,22.2,18.3,39.3,2.1,0.0,2.1,0.0
2017.01.26 05:43:51,61.0,22.2,18.3,39.5,2.1,0.0,2.1,0.0
2017.01.26 05:44:01,61.2,22.3,18.3,39.6,2.1,0.0,2.1,0.0
2017.01.26 05:44:12,61.4,22.2,18.3,39.8,2.1,0.0,2.1,0.0
2017.01.26 05:44:22,61.6,22.2,18.3,39.9,2.1,0.0,2.1,0.0
2017.01.26 05:44:32,61.8,22.2,18.3,40.0,2.1,0.0,2.1,0.0
2017.01.26 05:44:42,62.1,22.2,18.3,40.1,2.1,0.0,2.1,0.0
2017.01.26 05:44:52,62.3,22.2,18.3,40.3,2.1,0.0,2.1,0.0
2017.01.26 05:45:02,62.5,22.3,18.3,40.4,2.1,0.0,2.1,0.0
2017.01.26 05:45:12,62.7,22.3,18.4,40.5,2.1,0.0,2.1,0.0
2017.01.26 05:45:22,62.9,22.2,18.3,40.7,2.1,0.0,2.1,0.0
2017.01.26 05:45:32,63.1,22.2,18.3,40.8,2.1,0.0,2.1,0.0
2017.01.26 05:45:42,63.3,22.2,18.4,41.0,2.1,0.0,2.1,0.0
2017.01.26 05:45:52,63.5,22.3,18.3,41.1,2.1,0.0,2.1,0.0
2017.01.26 05:46:02,63.7,22.2,18.4,41.2,2.1,0.0,2.1,0.0
2017.01.26 05:46:12,63.9,22.2,18.3,41.4,2.1,0.0,2.1,0.0
2017.01.26 05:46:22,64.1,22.2,18.4,41.5,2.1,0.0,2.1,0.0
2017.01.26 05:46:33,64.3,22.3,18.4,41.6,2.1,0.0,2.1,0.0
2017.01.26 05:46:43,64.5,22.3,18.4,41.8,2.1,0.0,2.1,0.0
2017.01.26 05:46:53,64.6,22.3,18.4,41.9,2.1,0.0,2.1,0.0
2017.01.26 05:47:03,64.8,22.3,18.4,42.1,2.1,0.0,2.1,0.0
2017.01.26 05:47:13,65.0,22.2,18.4,42.2,2.1,0.0,2.1,0.0
2017.01.26 05:47:23,65.2,22.3,18.4,42.4,2.1,0.0,2.1,0.0
2017.01.26 05:47:33,65.4,22.3,18.4,42.5,2.1,0.0,2.1,0.0
2017.01.26 05:47:43,65.5,22.3,18.4,42.7,2.1,0.0,2.1,0.0
2017.01.26 05:47:53,65.6,22.2,18.5,42.8,2.1,0.0,2.1,0.0
2017.01.26 05:48:03,65.6,22.3,18.5,43.0,2.1,0.0,2.1,0.0
2017.01.26 05:48:13,65.6,22.3,18.4,43.1,2.1,0.0,2.1,0.0
2017.01.26 05:48:23,65.4,22.3,18.4,43.2,2.1,0.0,2.1,0.0
2017.01.26 05:48:34,65.2,22.2,18.4,43.4,2.1,0.0,2.1,0.0
2017.01.26 05:48:44,65.0,22.2,18.4,43.5,2.1,0.0,2.1,0.0
2017.01.26 05:48:54,64.8,22.2,18.4,43.7,2.1,0.0,2.1,0.0
2017.01.26 05:49:04,64.5,22.3,18.5,43.8,2.1,0.0,2.1,0.0
2017.01.26 05:49:14,64.2,22.2,18.5,44.0,2.1,0.0,2.1,0.0
2017.01.26 05:49:24,63.9,22.3,18.5,44.1,2.1,0.0,2.1,0.0
2017.01.26 05:49:34,63.6,22.3,18.5,44.3,2.1,0.0,2.1,0.0
2017.01.26 05:49:44,63.3,22.3,18.5,44.4,2.1,0.0,2.1,0.0
2017.01.26 05:49:54,63.0,22.3,18.5,44.6,2.1,0.0,2.1,0.0
2017.01.26 05:50:04,62.8,22.3,18.5,44.7,2.1,0.0,2.1,0.0
2017.01.26 05:50:14,62.7,22.3,18.5,44.9,2.1,0.0,2.1,0.0
2017.01.26 05:50:24,62.6,22.3,18.5,45.0,2.1,0.0,2.1,0.0
2017.01.26 05:50:34,62.5,22.3,18.5,45.1,2.1,0.0,2.1,0.0
2017.01.26 05:50:45,62.6,22.3,18.5,45.3,2.1,0.0,2.1,0.0
2017.01.26 05:50:55,62.6,22.3,18.5,45.4,2.1,0.0,2.1,0.0
2017.01.26 05:51:05,62.8,22.3,18.5,45.5,2.1,0.0,2.1,0.0
2017.01.26 05:51:15,62.9,22.3,18.5,45.7,2.1,0.0,2.1,0.0
