DateTimeStamp,actHumidityOutdoor,actTempOutdoor,rainHourly,relativePressure,solarRadiation,uvRadiation,uvRadiationIndex,windDirection,windSpeed
2016.04.06 20:31:25,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:26,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:27,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:28,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:29,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:30,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:31,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:32,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:33,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:34,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:35,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:36,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:37,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:39,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:40,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:41,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:42,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:43,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:44,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:45,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:46,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:47,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:48,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:49,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:50,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:51,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:53,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:54,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:55,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:56,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:57,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:58,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:31:59,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:00,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:01,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:02,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:03,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:04,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:05,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:06,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:07,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:08,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:09,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:10,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:11,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:13,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:14,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:15,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:16,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:17,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:18,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:19,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:20,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:21,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:22,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:23,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:24,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:25,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:26,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:27,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:28,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:29,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:30,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:31,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:32,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:33,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:35,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:36,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:37,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:38,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:39,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:40,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:41,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:42,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:43,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:44,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:45,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:46,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:47,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:48,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:49,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:51,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:52,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:53,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:54,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:55,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:56,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:57,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:58,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:32:59,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:00,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:01,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:02,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:03,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:04,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:05,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:06,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:07,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:08,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:09,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:10,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:11,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:12,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:14,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:15,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:16,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:17,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:18,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:19,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:20,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:21,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:22,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:23,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:24,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:25,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:26,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:27,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:28,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:30,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:31,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:32,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:33,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:34,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:35,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:36,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:37,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:38,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:39,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:40,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:41,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:43,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:44,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:45,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:46,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:47,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:48,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:49,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:50,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:51,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:52,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:53,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:54,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:56,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:57,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:58,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:33:59,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:00,97.0,7.4,0.0,1006.7,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:01,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:02,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:03,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:04,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:05,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:06,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:07,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:08,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:09,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:10,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:11,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:12,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:13,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:14,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:15,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:17,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:18,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:19,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:20,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:21,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:22,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:23,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:24,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:25,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:26,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:27,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:28,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:29,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:30,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:31,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:33,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:34,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:35,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:36,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:37,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:38,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:39,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:40,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:41,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:42,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:43,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:44,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:45,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:46,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:47,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:48,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:49,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:50,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:34:51,97.0,7.4,0.0,1006.5,0.0,2.0,0.0,97.0,0.0
